"Sale_Price","Gr_Liv_Area","Mas_Vnr_Area","Age_Remodel","Bedroom_AbvGr","Total_Bsmt_SF","Garage_Cars","Full_Bath","Fireplaces","Bldg_Type"
128000,1232,0,57,3,600,1,1,2,"OneFam"
131000,1218,0,57,3,735,2,1,1,"OneFam"
113000,884,0,57,2,884,1,1,0,"OneFam"
126000,1409,0,57,3,861,2,1,1,"OneFam"
132000,1322,0,55,4,672,1,1,0,"OneFam"
131750,1426,0,15,3,966,1,1,1,"OneFam"
132500,1281,0,57,2,756,2,1,0,"OneFam"
137500,1513,0,3,4,939,1,1,0,"OneFam"
132000,854,0,6,2,832,2,1,0,"OneFam"
127500,1367,0,57,3,884,1,1,1,"OneFam"
102000,986,0,57,2,960,1,1,1,"OneFam"
200000,2264,0,12,4,1100,1,2,0,"OneFam"
180500,1824,0,57,3,764,2,1,1,"OneFam"
165000,1376,0,57,3,768,2,1,0,"OneFam"
90000,1316,0,57,4,750,2,1,0,"OneFam"
153575,1396,0,4,3,698,1,1,0,"OneFam"
140000,1344,0,17,3,672,2,1,1,"OneFam"
136000,2526,0,57,5,714,1,2,1,"OneFam"
113000,1173,0,57,3,592,1,2,0,"OneFam"
117000,1214,0,57,2,969,1,1,0,"OneFam"
169500,1818,600,57,4,1040,1,1,2,"OneFam"
139400,1108,0,57,3,637,1,1,1,"OneFam"
202500,2294,234,44,5,741,2,3,1,"OneFam"
127000,1355,0,1,3,684,0,1,0,"OneFam"
141000,1375,0,57,3,780,1,1,1,"OneFam"
212300,1952,0,2,4,976,1,1,2,"OneFam"
161000,2180,0,57,3,1138,2,1,1,"OneFam"
99500,1315,0,49,3,808,2,2,0,"TwoFmCon"
101000,1111,0,11,3,530,1,1,0,"OneFam"
109900,1196,0,17,2,1196,2,1,0,"OneFam"
128500,1382,0,57,2,720,2,1,0,"OneFam"
122000,1889,0,57,4,925,1,1,1,"TwoFmCon"
87000,840,0,57,3,672,0,1,1,"OneFam"
50000,1484,0,57,3,771,1,2,0,"OneFam"
219000,2267,0,27,3,1005,2,1,2,"OneFam"
200500,3086,0,13,3,1598,0,3,1,"OneFam"
126000,1134,0,57,3,756,1,1,0,"OneFam"
108500,1282,0,28,2,672,1,1,0,"TwoFmCon"
130000,999,0,44,3,925,1,1,0,"TwoFmCon"
158450,1452,30,27,2,1420,2,1,1,"OneFam"
115400,1005,0,43,3,1005,2,1,0,"OneFam"
118500,1029,192,46,3,1029,1,1,0,"OneFam"
165000,1020,50,6,3,980,2,2,1,"OneFam"
123000,1040,442,41,3,1040,1,1,0,"OneFam"
129000,913,0,41,3,814,1,1,0,"OneFam"
125000,894,0,41,3,894,1,1,0,"OneFam"
108000,948,0,39,3,948,1,1,0,"OneFam"
119900,868,0,17,2,768,2,1,0,"TwoFmCon"
115000,897,89,39,3,876,1,1,0,"OneFam"
134500,943,323,40,2,943,2,1,0,"OneFam"
127000,955,0,41,3,955,1,1,0,"OneFam"
129000,894,0,39,3,894,2,1,1,"OneFam"
143500,1285,148,30,3,660,2,1,1,"OneFam"
129000,912,0,41,3,912,1,1,0,"OneFam"
187000,1375,0,9,3,1240,1,1,1,"OneFam"
158000,2654,356,11,4,671,2,3,1,"OneFam"
112000,1416,0,0,3,816,2,2,0,"OneFam"
165250,1302,0,9,2,680,1,1,2,"OneFam"
150000,1299,0,12,3,967,2,1,1,"OneFam"
137000,1176,340,9,3,1158,1,1,2,"OneFam"
89500,998,0,57,3,0,2,1,0,"OneFam"
302000,1824,351,5,2,1643,2,2,2,"OneFam"
182000,1522,136,23,3,1190,2,2,1,"OneFam"
211000,2060,268,18,4,1151,2,2,1,"OneFam"
216000,1325,0,2,3,409,2,2,1,"OneFam"
130000,1630,0,54,3,1073,2,2,1,"OneFam"
109900,1242,0,57,2,484,1,1,0,"OneFam"
255000,2422,300,13,4,1288,2,3,2,"OneFam"
243000,2158,0,6,4,1202,2,2,1,"OneFam"
154000,1626,0,53,3,988,1,1,0,"OneFam"
118000,864,0,49,3,864,1,1,0,"OneFam"
80000,943,0,13,3,0,1,1,0,"OneFam"
150000,1440,0,30,4,1440,0,2,0,"Duplex"
86000,605,0,5,2,528,0,1,0,"OneFam"
130000,1038,149,23,2,1038,1,2,0,"TwnhsE"
125000,1342,0,56,4,1342,1,1,0,"OneFam"
136500,1480,0,13,4,1080,1,1,1,"OneFam"
96000,1362,0,57,4,951,1,2,0,"OneFam"
120000,1340,98,1,3,0,1,1,1,"OneFam"
228500,1822,0,23,4,1105,2,2,1,"OneFam"
179900,1442,0,16,3,910,2,2,1,"OneFam"
225000,2243,246,16,4,700,3,2,1,"OneFam"
301000,2730,172,20,4,1502,2,2,1,"OneFam"
238000,2127,0,16,4,1104,3,2,1,"OneFam"
228500,1982,340,18,3,807,2,2,1,"OneFam"
220000,1958,0,6,3,779,2,2,1,"OneFam"
383970,2696,220,0,4,1264,3,2,1,"OneFam"
424870,2828,340,0,4,1466,3,3,1,"OneFam"
250000,1651,306,0,3,1643,3,2,1,"OneFam"
360000,2140,0,0,3,2140,3,2,0,"OneFam"
279500,1494,306,0,3,1494,3,2,1,"OneFam"
200141,1316,0,0,3,1316,2,2,1,"OneFam"
246500,1651,306,0,3,1643,3,2,1,"OneFam"
276000,2574,270,0,3,1482,3,2,1,"OneFam"
203000,1274,80,0,3,1274,2,2,0,"OneFam"
155835,1456,0,1,3,728,2,2,1,"OneFam"
194000,1240,0,1,2,1240,3,2,0,"OneFam"
195400,1208,108,0,2,1208,2,2,0,"OneFam"
217000,1546,204,1,3,1546,3,2,0,"OneFam"
212999,1500,132,1,3,1489,2,2,1,"OneFam"
175900,1270,0,1,2,1270,2,2,0,"OneFam"
191000,1795,0,1,3,879,2,2,0,"OneFam"
176432,1314,0,1,3,1314,2,2,1,"OneFam"
277000,2062,128,18,3,1157,2,2,1,"OneFam"
207000,1873,360,19,3,929,2,2,1,"OneFam"
277000,2144,472,1,4,1444,2,2,2,"OneFam"
240000,1953,0,15,3,1580,2,2,2,"OneFam"
187500,2087,157,0,5,832,2,2,0,"OneFam"
279000,1743,0,31,0,966,2,0,2,"OneFam"
139500,1022,0,13,3,1022,2,1,0,"OneFam"
126000,990,0,13,3,990,1,1,0,"OneFam"
177500,1200,0,12,3,1200,2,2,0,"OneFam"
175000,1308,0,1,3,635,2,2,0,"OneFam"
211000,1796,0,9,3,794,2,2,0,"OneFam"
146000,990,0,13,3,990,1,1,0,"OneFam"
147900,1097,0,11,3,1097,1,1,0,"OneFam"
123600,990,0,12,3,990,0,1,0,"OneFam"
204750,1786,0,10,3,824,2,2,0,"OneFam"
235500,1873,0,8,3,988,2,2,1,"OneFam"
217000,1753,290,8,3,853,2,2,1,"OneFam"
190550,1690,0,6,3,845,2,2,0,"OneFam"
217500,1842,144,7,3,985,2,2,1,"OneFam"
226000,1479,167,4,3,1453,2,2,0,"OneFam"
180000,1668,101,4,3,840,2,2,0,"OneFam"
131000,894,0,33,3,864,2,1,0,"OneFam"
153500,1025,113,31,3,1015,2,2,1,"OneFam"
160000,1009,51,30,3,995,2,2,1,"OneFam"
134900,1040,0,30,3,1040,2,1,0,"OneFam"
130000,907,0,30,3,876,1,1,0,"OneFam"
120000,879,0,32,3,864,2,1,0,"OneFam"
112500,882,0,35,3,882,2,1,0,"OneFam"
122000,969,0,32,3,969,2,1,0,"OneFam"
127000,864,0,7,3,864,2,1,0,"OneFam"
117000,875,0,1,3,385,2,1,0,"OneFam"
305900,2000,246,2,3,2000,3,2,0,"OneFam"
228500,2169,149,5,3,1284,2,2,1,"OneFam"
270000,1673,0,7,3,1673,2,2,1,"OneFam"
192000,1459,100,5,3,1459,2,2,1,"OneFam"
213000,1932,0,4,3,979,2,2,1,"OneFam"
200000,1729,214,5,3,860,2,2,0,"OneFam"
267000,2452,0,8,4,1028,2,2,1,"OneFam"
228000,1592,519,12,3,1556,2,2,1,"OneFam"
275000,2439,256,6,4,1531,2,2,1,"OneFam"
211000,1992,254,5,3,860,2,2,2,"OneFam"
285000,1668,215,5,3,1626,3,2,1,"OneFam"
240000,2090,438,11,3,1220,2,2,1,"OneFam"
131500,848,170,4,1,848,2,1,0,"TwnhsE"
246900,1341,158,7,1,1341,2,1,1,"OneFam"
219500,1928,0,3,4,847,2,2,1,"OneFam"
185000,1337,0,4,3,1337,2,2,0,"OneFam"
179400,1476,0,0,3,738,2,2,0,"OneFam"
213500,1797,0,1,3,939,2,2,0,"OneFam"
179600,1422,106,3,3,1422,2,2,0,"OneFam"
173500,1190,0,2,2,1169,2,2,0,"OneFam"
167840,1330,0,0,3,1330,2,2,1,"OneFam"
168675,1491,0,1,3,738,2,2,1,"OneFam"
167000,1536,0,2,3,768,2,2,0,"OneFam"
140000,1214,0,42,2,1214,2,1,0,"OneFam"
118500,936,162,40,2,936,1,1,1,"OneFam"
110000,1088,20,44,2,1088,2,1,0,"OneFam"
94750,960,48,42,3,960,1,1,0,"OneFam"
122000,1351,0,57,3,901,2,1,1,"OneFam"
110000,1179,198,47,2,1179,2,1,0,"OneFam"
118500,816,104,17,3,816,0,1,0,"Duplex"
133500,1044,0,31,3,960,2,1,1,"OneFam"
148000,1113,174,31,3,1143,1,1,1,"OneFam"
141000,2233,0,28,5,0,2,2,0,"Duplex"
155000,1125,0,0,2,1125,2,1,0,"OneFam"
157000,1090,0,1,2,1090,2,1,0,"OneFam"
171500,1408,0,1,3,734,2,2,0,"OneFam"
183850,5095,1224,-2,2,5095,3,2,2,"OneFam"
184750,4676,762,-1,3,3138,3,3,1,"OneFam"
140000,1072,76,2,2,547,2,1,0,"TwnhsE"
131750,960,0,7,2,960,1,1,0,"OneFam"
61500,1152,128,52,2,0,0,2,0,"Duplex"
111000,948,132,53,3,864,1,1,0,"OneFam"
98500,1195,0,57,4,1195,0,2,0,"Duplex"
79000,774,0,1,3,544,0,1,0,"OneFam"
108500,865,0,12,2,660,1,1,1,"OneFam"
110000,894,0,53,3,894,2,1,0,"OneFam"
112000,1346,0,7,2,560,1,1,0,"OneFam"
125000,768,0,52,2,768,1,1,1,"OneFam"
79275,864,0,52,3,864,2,1,0,"OneFam"
119000,948,0,53,3,948,1,1,1,"OneFam"
200000,3395,0,12,8,1440,0,2,0,"TwoFmCon"
150000,2592,0,57,6,1296,0,2,0,"Duplex"
165000,1502,0,11,3,602,1,1,2,"OneFam"
96500,789,0,57,2,768,1,1,0,"OneFam"
136500,1422,0,57,3,1290,1,1,0,"OneFam"
146500,1298,0,2,2,651,1,2,1,"OneFam"
175000,1768,252,57,3,731,1,1,2,"OneFam"
148500,1098,0,12,2,531,1,1,1,"OneFam"
141500,1436,0,57,3,585,1,1,1,"OneFam"
189950,1426,0,9,3,912,1,1,1,"OneFam"
135000,1461,0,16,3,686,1,1,1,"OneFam"
164000,1646,0,57,4,918,1,2,2,"OneFam"
90350,694,0,5,2,440,1,1,1,"OneFam"
139000,1250,0,4,3,661,2,2,1,"OneFam"
119750,954,0,57,2,920,1,1,1,"OneFam"
145000,1958,423,57,4,979,2,2,0,"Duplex"
145000,2002,0,57,4,1001,3,2,0,"Duplex"
238000,1718,0,15,4,851,2,2,1,"OneFam"
153500,1226,0,56,2,0,2,1,1,"OneFam"
239000,2624,0,57,4,1370,3,2,1,"OneFam"
359100,3194,0,9,4,965,2,2,2,"OneFam"
188000,1755,0,4,4,930,1,2,1,"OneFam"
220000,1991,480,57,3,854,2,1,1,"OneFam"
140000,1355,0,57,3,728,2,2,0,"TwoFmCon"
315000,2727,0,13,3,853,2,2,2,"OneFam"
259500,2320,0,5,3,1028,1,2,1,"OneFam"
257500,1839,106,3,3,1477,2,2,2,"OneFam"
219500,1740,0,23,3,800,1,1,2,"OneFam"
217000,2259,184,54,3,1809,2,2,2,"OneFam"
201000,1560,423,47,3,1560,2,1,3,"OneFam"
215000,1488,0,39,3,1488,2,2,2,"OneFam"
123900,1045,0,27,2,516,2,1,1,"Twnhs"
170000,1680,0,11,4,1680,2,2,0,"OneFam"
200000,1020,0,19,1,1004,2,1,0,"TwnhsE"
198000,1696,652,36,3,1696,2,2,2,"OneFam"
200624,2515,0,32,4,2035,2,3,2,"OneFam"
315000,2726,0,21,2,279,2,2,1,"OneFam"
115000,1517,0,2,3,793,0,2,0,"OneFam"
141000,1215,0,57,3,720,2,1,0,"OneFam"
87000,803,0,57,2,720,2,1,0,"OneFam"
129850,1601,0,4,3,936,0,2,0,"OneFam"
100000,1123,0,57,3,732,1,1,0,"OneFam"
150909,1828,0,8,3,859,0,2,0,"OneFam"
75200,816,0,57,2,816,1,1,0,"OneFam"
118400,1012,0,57,2,1012,1,1,1,"OneFam"
67000,1077,0,57,2,961,1,1,0,"OneFam"
152000,1558,0,57,4,910,1,1,0,"OneFam"
68104,845,0,57,1,0,1,1,0,"OneFam"
119600,1991,0,1,4,957,0,2,0,"TwoFmCon"
140000,1073,0,27,3,1073,2,1,0,"OneFam"
124900,1001,0,0,2,837,1,1,0,"OneFam"
375000,1625,473,0,2,1573,2,2,1,"TwnhsE"
235000,1625,481,0,2,1573,2,2,1,"TwnhsE"
183500,1299,0,28,2,1001,2,2,1,"OneFam"
156000,912,0,29,2,888,2,1,1,"OneFam"
134000,1080,0,24,3,1084,2,1,0,"OneFam"
215000,1392,166,5,3,1441,3,2,1,"OneFam"
245000,1409,0,5,1,1409,2,1,1,"OneFam"
210000,1478,0,15,3,1454,2,2,1,"OneFam"
148000,918,50,32,3,852,1,1,0,"OneFam"
143000,1026,0,33,2,970,2,1,1,"OneFam"
244000,1501,352,20,2,1501,2,2,2,"TwnhsE"
330000,1502,239,9,1,1502,1,1,1,"TwnhsE"
170000,1328,0,48,2,1350,1,1,2,"OneFam"
257000,2279,1224,12,4,585,2,2,1,"OneFam"
231713,1689,0,0,3,1689,2,2,0,"OneFam"
267300,1564,0,0,2,1546,2,2,1,"OneFam"
265900,1484,32,1,2,1476,2,2,1,"OneFam"
239000,1571,80,0,3,1571,3,2,1,"OneFam"
248900,1646,274,0,3,1638,3,2,1,"OneFam"
174000,1240,0,22,3,1265,2,2,0,"OneFam"
187500,1717,117,16,3,1156,2,2,1,"OneFam"
204000,1756,42,10,3,872,2,2,0,"OneFam"
180500,1312,86,6,2,1267,2,2,0,"OneFam"
187500,1146,442,4,3,868,2,2,1,"OneFam"
282000,1922,886,5,2,1922,3,2,1,"OneFam"
178000,1491,203,11,3,1491,2,2,1,"OneFam"
270000,1629,236,4,3,1616,3,2,1,"OneFam"
279900,2486,94,3,5,1122,2,3,1,"OneFam"
186700,1572,226,44,3,1572,3,1,2,"OneFam"
283463,1776,100,0,3,1732,3,2,1,"OneFam"
392000,1824,242,0,3,1824,3,2,1,"OneFam"
281213,2482,245,1,4,1094,3,2,1,"OneFam"
147000,1120,0,0,3,1120,0,1,0,"OneFam"
130000,2034,0,54,2,0,4,1,0,"OneFam"
140000,936,134,10,0,920,2,0,0,"TwnhsE"
132250,1040,0,44,3,1064,2,1,0,"OneFam"
143000,1632,0,40,4,1632,2,2,0,"Duplex"
168000,1622,149,32,3,1249,4,1,1,"TwoFmCon"
129900,1060,0,31,3,1040,2,1,1,"TwnhsE"
134000,1142,0,31,3,1142,2,1,1,"TwnhsE"
85500,1092,0,35,3,546,1,1,0,"Twnhs"
106500,992,0,37,2,530,1,1,0,"Twnhs"
93900,1092,189,37,3,546,0,1,0,"TwnhsE"
75000,1092,80,37,3,546,1,1,0,"Twnhs"
84500,630,0,37,1,630,0,1,0,"Twnhs"
75190,1092,0,31,3,546,1,1,0,"Twnhs"
146800,1062,0,31,3,1029,2,1,2,"OneFam"
153500,1008,144,30,1,923,2,1,1,"OneFam"
188000,1356,0,30,3,1244,2,2,1,"OneFam"
196000,1676,0,13,3,1160,2,1,2,"OneFam"
157000,1432,0,30,3,716,2,1,1,"OneFam"
138000,796,0,36,2,796,0,1,0,"OneFam"
129500,768,0,37,2,768,2,1,0,"OneFam"
80000,1608,198,46,3,1396,1,1,0,"OneFam"
129500,845,0,1,2,845,2,1,0,"OneFam"
135000,1178,0,4,3,1090,2,1,0,"OneFam"
124500,816,0,25,2,816,1,1,0,"OneFam"
139000,816,0,24,2,816,1,1,0,"OneFam"
93500,974,0,15,3,974,0,1,0,"OneFam"
124500,887,0,23,3,864,1,1,0,"OneFam"
149900,1293,28,52,2,1178,2,2,0,"OneFam"
157500,1024,244,50,2,1008,1,1,2,"OneFam"
169000,1797,302,49,3,1617,3,1,1,"OneFam"
252000,1390,902,49,1,1705,2,1,2,"OneFam"
192100,1851,434,37,3,1851,2,2,1,"OneFam"
183500,1525,0,8,3,813,2,2,1,"OneFam"
222000,2236,285,9,4,964,2,2,1,"OneFam"
170000,1671,0,11,3,781,2,2,1,"OneFam"
187500,1498,0,10,3,691,2,2,1,"OneFam"
202000,1776,0,10,3,821,2,2,1,"OneFam"
185000,1511,0,9,3,802,2,2,1,"OneFam"
320000,2462,456,0,4,1392,2,2,1,"OneFam"
240000,1670,27,0,3,1670,3,2,1,"OneFam"
250000,2064,216,1,4,1074,2,2,1,"OneFam"
239900,1801,0,1,3,893,3,2,1,"OneFam"
309000,2212,248,0,3,1700,3,2,1,"OneFam"
274725,2021,0,0,3,868,2,2,1,"OneFam"
270000,2687,0,12,4,2062,2,2,0,"OneFam"
183500,1169,112,12,3,1160,2,2,1,"OneFam"
165600,1501,112,12,3,697,2,2,1,"OneFam"
176500,1632,0,8,3,935,2,2,1,"OneFam"
130000,1204,0,19,2,1191,2,2,0,"TwnhsE"
239000,1767,0,19,2,1064,2,2,1,"TwnhsE"
275000,1742,0,21,2,1742,2,2,1,"OneFam"
457347,2798,600,0,3,1398,3,3,1,"OneFam"
545224,3390,662,0,5,1528,3,3,1,"OneFam"
356383,2473,184,0,4,1094,3,2,1,"OneFam"
556581,2868,208,0,4,1992,3,3,1,"OneFam"
361919,2576,466,0,4,1234,3,2,1,"OneFam"
535000,2698,734,0,4,1850,3,2,1,"OneFam"
401179,2795,550,0,4,1390,3,3,1,"OneFam"
438780,2945,1031,0,3,1410,3,3,1,"OneFam"
169000,2320,0,56,2,0,2,2,1,"OneFam"
145000,1056,0,51,3,1056,2,1,0,"TwoFmCon"
318000,1714,230,1,2,1714,2,2,1,"TwnhsE"
319000,1826,238,0,3,1814,3,2,1,"OneFam"
470000,2000,420,1,3,1910,3,2,2,"OneFam"
202500,1621,0,8,3,1208,2,2,0,"OneFam"
229000,2183,178,18,4,1204,3,2,0,"OneFam"
235000,2263,34,12,3,795,2,2,1,"OneFam"
190000,1574,120,30,3,796,2,2,1,"OneFam"
169000,1102,130,26,2,988,2,1,1,"OneFam"
241500,1872,102,18,3,1845,2,2,1,"OneFam"
188900,1857,68,28,4,945,2,2,1,"OneFam"
207500,1686,157,26,3,1686,2,2,1,"OneFam"
250000,2784,184,28,5,1392,2,3,2,"OneFam"
179900,1552,0,31,3,713,2,2,1,"OneFam"
172000,1083,252,30,2,1047,2,1,1,"OneFam"
294323,2318,0,0,3,960,2,2,1,"OneFam"
184500,1875,248,6,3,675,2,3,1,"OneFam"
153500,1074,0,31,3,1056,2,1,0,"OneFam"
162900,1664,0,30,4,832,2,2,1,"OneFam"
181000,1309,99,7,3,1040,2,1,1,"OneFam"
155000,1103,176,32,3,1103,2,2,0,"OneFam"
138800,1096,0,37,3,1096,1,1,0,"OneFam"
116050,864,0,36,3,864,1,1,0,"OneFam"
88000,858,0,35,3,858,0,1,0,"OneFam"
97500,874,0,35,3,864,2,1,0,"OneFam"
190000,1419,0,4,2,1487,2,2,0,"TwnhsE"
105500,1092,514,33,3,525,2,1,0,"TwnhsE"
125500,1365,200,33,3,765,2,1,1,"TwnhsE"
83000,987,408,33,2,483,1,1,0,"Twnhs"
116000,1030,380,34,3,494,1,1,0,"Twnhs"
91500,1218,236,35,3,672,0,1,0,"Twnhs"
118000,1218,281,34,3,672,1,1,0,"Twnhs"
89000,948,504,34,2,483,1,1,0,"Twnhs"
108000,1092,504,34,3,525,1,1,0,"Twnhs"
94500,987,297,34,2,483,1,1,1,"Twnhs"
146300,1069,0,31,2,1069,2,2,1,"TwnhsE"
145000,1387,0,31,3,943,1,1,1,"OneFam"
123000,900,0,39,3,864,1,1,1,"OneFam"
137500,1055,0,30,2,1055,1,2,0,"Twnhs"
144000,1456,0,30,3,855,2,2,1,"Twnhs"
315000,1980,66,1,3,1980,3,2,1,"OneFam"
412083,2589,215,0,4,1738,3,2,1,"OneFam"
342643,2596,370,0,4,1249,3,3,0,"OneFam"
252000,1618,232,2,2,1618,3,2,1,"OneFam"
465000,2076,0,0,2,2076,3,2,1,"OneFam"
293000,1740,206,0,4,1721,3,2,0,"OneFam"
415000,1868,568,1,2,1868,3,2,1,"OneFam"
326000,1850,378,1,3,1833,3,2,1,"OneFam"
325300,2376,380,0,4,1158,3,3,1,"OneFam"
309000,2452,132,1,4,1117,3,3,1,"OneFam"
300000,2206,525,0,4,1090,3,2,1,"OneFam"
275500,2098,178,1,3,1030,3,2,1,"OneFam"
338500,2091,385,0,3,1606,2,2,1,"OneFam"
345000,2324,286,0,4,1175,3,3,2,"OneFam"
344133,2253,0,0,3,1209,2,2,1,"OneFam"
298236,2389,0,0,4,1054,3,2,1,"OneFam"
329900,2358,142,0,4,1524,3,2,1,"OneFam"
360000,1944,0,2,3,1896,3,2,3,"OneFam"
281000,1970,788,0,3,1085,3,2,1,"OneFam"
372397,1792,430,0,2,1792,3,2,1,"OneFam"
378000,1780,674,1,2,1780,3,2,1,"OneFam"
374000,1792,562,2,2,1792,3,2,1,"OneFam"
437154,2728,870,0,4,1848,3,2,2,"OneFam"
275000,1904,280,1,3,1058,2,2,1,"OneFam"
279000,1914,112,2,3,1420,3,2,1,"OneFam"
185850,1364,240,1,2,1364,2,2,1,"TwnhsE"
282500,1565,278,1,2,1560,2,2,1,"TwnhsE"
202500,1368,94,0,2,1368,2,2,1,"TwnhsE"
202665,1368,94,0,2,1368,2,2,1,"TwnhsE"
332200,1686,518,0,1,1686,3,2,1,"TwnhsE"
310090,1666,572,0,2,1666,2,2,1,"TwnhsE"
171750,1405,163,3,2,1405,2,2,1,"TwnhsE"
169990,1316,0,0,3,1316,2,2,1,"OneFam"
170440,1456,0,0,3,728,2,2,1,"OneFam"
169985,1492,0,0,3,738,2,2,0,"OneFam"
179665,1496,0,0,3,654,2,2,1,"OneFam"
219210,1863,0,0,4,879,3,2,1,"OneFam"
174190,1326,0,0,3,1326,2,2,0,"OneFam"
172785,1456,0,0,3,728,2,2,0,"OneFam"
258000,2373,236,1,4,1052,3,2,1,"OneFam"
185101,1492,0,0,3,738,2,2,0,"OneFam"
210250,1364,14,0,2,1220,2,2,1,"TwnhsE"
234000,1557,18,2,2,1374,2,2,1,"TwnhsE"
215000,1456,40,3,2,1273,2,2,1,"TwnhsE"
246990,1511,40,4,2,1368,2,2,1,"TwnhsE"
178740,1414,18,2,2,1375,2,2,1,"TwnhsE"
225000,1548,18,2,2,1365,2,2,1,"TwnhsE"
167240,1248,16,0,2,1248,2,2,0,"TwnhsE"
156820,1142,14,0,2,1142,2,2,0,"TwnhsE"
213490,1506,145,1,2,1362,2,2,1,"TwnhsE"
264561,1567,0,0,1,1520,3,2,1,"TwnhsE"
246578,1500,45,0,2,1356,3,2,1,"TwnhsE"
192140,1838,0,1,4,732,2,2,1,"OneFam"
183200,1509,0,3,3,783,2,2,1,"OneFam"
178000,1414,0,2,3,707,2,2,1,"OneFam"
201490,1598,0,1,3,848,2,2,1,"OneFam"
230500,1936,40,6,3,1406,2,2,1,"OneFam"
180000,1509,0,3,3,783,2,2,1,"OneFam"
172400,1664,0,6,3,953,2,2,1,"OneFam"
215000,1889,0,6,3,982,2,2,1,"OneFam"
199900,1886,0,7,4,930,2,2,1,"OneFam"
173000,1671,0,6,3,959,2,2,1,"OneFam"
287602,2322,0,0,4,1035,3,3,0,"OneFam"
230000,2291,302,7,4,975,2,2,1,"OneFam"
348000,2392,423,8,3,1396,3,2,1,"OneFam"
286000,1976,242,8,3,1044,3,2,1,"OneFam"
300000,2234,322,6,3,1160,3,2,1,"OneFam"
625000,3627,1378,10,4,1930,3,3,1,"OneFam"
405000,2855,877,6,4,1540,3,2,1,"OneFam"
280000,1924,530,8,3,1086,2,2,1,"OneFam"
258000,2263,650,8,4,1141,2,2,1,"OneFam"
350000,2726,397,11,4,1342,3,2,1,"OneFam"
584500,3500,738,12,4,1733,3,3,1,"OneFam"
321000,2494,501,11,4,1290,3,2,1,"OneFam"
290000,2526,391,12,4,1165,3,2,1,"OneFam"
315000,2799,420,13,3,1286,3,2,1,"OneFam"
252000,1964,192,0,3,1100,2,2,1,"OneFam"
336820,1670,0,0,2,1670,3,2,1,"OneFam"
423000,2097,0,0,1,2077,3,1,1,"OneFam"
290000,1660,420,0,3,1660,2,2,1,"OneFam"
232000,1616,228,1,3,1616,3,2,0,"OneFam"
199000,1504,60,0,3,1504,2,2,0,"OneFam"
198600,1278,0,0,2,1278,2,2,0,"OneFam"
405749,2640,0,0,3,2036,3,3,1,"OneFam"
232600,1489,0,0,3,1489,2,2,1,"OneFam"
266000,1939,0,0,3,1095,3,2,1,"OneFam"
186500,1553,0,0,3,756,2,2,0,"OneFam"
200825,1716,0,1,3,858,2,2,0,"OneFam"
197000,1576,0,0,3,770,2,2,0,"OneFam"
185000,1262,68,0,2,1262,2,2,0,"OneFam"
176000,1266,0,1,3,1257,2,2,1,"OneFam"
187750,1301,0,0,2,1293,2,2,1,"OneFam"
139500,1142,0,1,3,1142,0,1,0,"OneFam"
186800,1400,118,0,3,1400,2,2,0,"OneFam"
132000,1131,0,0,3,1131,0,1,0,"OneFam"
142500,1141,0,1,3,1141,2,1,0,"OneFam"
158000,1158,0,2,3,1158,2,1,0,"OneFam"
184000,1686,172,1,3,891,2,2,0,"OneFam"
184900,1585,96,1,3,784,2,2,0,"OneFam"
187000,1837,0,8,3,941,2,2,0,"OneFam"
175900,1603,0,14,3,761,2,2,0,"OneFam"
248500,1731,0,13,3,836,2,2,0,"OneFam"
172000,1398,0,15,2,1398,2,2,0,"TwnhsE"
151000,1217,0,15,2,1217,2,2,0,"TwnhsE"
150000,1320,0,12,3,636,2,2,0,"OneFam"
107000,1056,0,40,2,1056,1,1,0,"OneFam"
119900,965,0,41,3,828,1,1,0,"OneFam"
129500,988,51,44,3,988,2,1,0,"OneFam"
125000,1728,336,43,6,1728,2,2,0,"Duplex"
119500,1654,0,29,4,0,2,2,0,"Duplex"
144000,1211,0,4,2,864,2,1,1,"OneFam"
151000,1212,46,11,3,506,2,1,1,"OneFam"
126000,984,0,41,3,984,1,1,0,"OneFam"
116000,909,90,38,3,882,1,1,0,"OneFam"
133500,925,0,43,2,925,2,1,0,"OneFam"
120875,1024,0,41,3,1024,1,1,0,"OneFam"
137000,935,114,41,3,935,1,1,0,"OneFam"
124000,912,0,42,3,912,0,1,0,"OneFam"
135000,1236,0,12,3,912,1,1,1,"OneFam"
129200,941,0,39,3,912,1,1,1,"OneFam"
260000,2646,145,32,3,1748,2,2,4,"OneFam"
260000,2417,284,14,4,1288,2,2,1,"OneFam"
334000,2826,692,13,3,1334,3,2,3,"OneFam"
310000,2520,0,13,5,1338,3,2,1,"OneFam"
268000,2295,0,6,4,1095,2,2,1,"OneFam"
262000,1624,0,11,2,1624,3,2,1,"OneFam"
176400,1143,0,2,1,1143,2,1,1,"TwnhsE"
197000,1247,0,1,1,1247,2,1,1,"TwnhsE"
151000,1200,0,1,2,600,2,2,0,"TwnhsE"
147400,1223,0,1,2,600,2,2,0,"Twnhs"
149900,1223,0,1,2,600,2,2,0,"Twnhs"
144152,1200,0,1,2,600,2,2,0,"TwnhsE"
166000,1524,513,6,2,756,2,2,0,"TwnhsE"
183900,1452,218,7,3,691,2,2,0,"TwnhsE"
